,Nickname,LikedByAuthor,CommentText,Date,LikesCount,isBaseComment,RepliesCount,RepliesID
167,Diogo David,False,WHY IS THIS WAY DOWN,2022-02-15 07:09:30.952390,0,False,0,[]
168,Leticia Keroly,False,"Daylight
To my surprise
And my delight
I saw a sunrise
I saw a sunlight

I am nothing
In the dark
And the clouds burst
To show the daylight

Oooh and the sun will shine
Yeah on this heart of mine
Oooh and I realise
Who can not live without
Oooh come apart without

On a hill top
On a sky-rise
Like a first born
Child

And at full tilt
And in full flight
Defeat darkness
Breaking daylight

Oooh and the sun will shine
Yeah on this heart of mine
Oooh and I realize
Who can not live without
Oooh and come apart without
Daylight",2022-02-15 07:09:30.953387,0,False,0,[]
169,Sheila Carreira Gomes,False,"We are all together, in this little planet. And yes, love bands us all.",2021-10-01 07:09:31.164765,0,False,0,[]
170,Hassan Zibot,False, @Sheila Carreira Gomes  Totally agree. sharing love is part of our success as human... <3,2021-10-01 07:09:31.166759,0,False,0,[]
171,Lauren Lee,False,im so glad the operation went well for you!! :),2021-03-01 07:09:31.423538,18,False,0,[]
172,Yash,False,Coldplay music was basically a part of your  therapy,2021-03-01 07:09:31.424536,12,False,0,[]
173,Vit Squid,False,Im glad the operation went well for u,2021-03-01 07:09:31.425532,8,False,0,[]
174,Ric B.,False, @Yash  Exactly ❤ They has always been part of my therapy during bad moments,2021-03-01 07:09:31.426529,11,False,0,[]
175,Philip D,False,Ric B. Happy for you all went well ! Yes coldplay helps .....,2021-03-01 07:09:31.428524,4,False,0,[]
176,Michael Gorman,False,"Congratulations, glad the operation was a success, live long and prosper as a pointy eared character used to say!",2021-03-01 07:09:31.429530,7,False,0,[]
177,david CANTOR,False,:'),2021-03-01 07:09:31.430518,3,False,0,[]
178,Vernum,False,So glad you’re okay! Possa il cielo proteggerti sempre! Un abbraccio forte forte!,2021-03-01 07:09:31.431516,4,False,0,[]
179,Ric B.,False," @Vernum  Grazie  di cuore, un abbraccio anche a te!",2021-03-01 07:09:31.432513,4,False,0,[]
180,Guadalupe Suárez,False,"Que gusto hayas salido victorioso con salud,  que siga la inspiración por la vida y la buena música abrazo desde México",2021-03-01 07:09:31.433510,3,False,0,[]
181,Dimas Husaeni,False," @Yash 




O


Mop
Mo


L
O


O
Oo",2021-03-01 07:09:31.719473,0,False,0,[]
182,Mila Schön,False,BLEESSINGS TO YOU MY DEAR ... so great to hear ;))),2021-03-01 07:09:31.720471,2,False,0,[]
183,Abhishek Saxena,False,more power to you,2021-03-01 07:09:31.722465,1,False,0,[]
184,Marly_ B,False,Hope you are still doing well and enjoying many sunrises and sunsets,2021-03-01 07:09:31.723462,4,False,0,[]
185,niccoboa,False,"Wow, che spettacolo! Buona fortuna per tutto! 🇮🇹 ♥",2021-03-01 07:09:31.724460,1,False,0,[]
186,Cynthia david,False,Love cold play,2021-03-01 07:09:31.725458,2,False,0,[]
187,Eli :D,False,"Spero tu adesso stia meglio, ti auguro tanta felicità. Un abbraccio forte <3",2021-09-01 07:09:31.727452,0,False,0,[]
188,Marcus Greene,False,"When the woman started singing on “Church” I was in a restaurant watching with headphones and I had to fight to hold my tears. It was so beautiful. This music is definitely therapy and definitely a spiritual meditation that seems to open up the heart. I am grateful for Coldplay. The other day I started listening to their first albums and cried, moved by the beauty of their music and messages therein. I am grateful to have been alive to witness and listen to this.",2021-03-01 07:09:31.983837,275,True,7,"[208, 209, 210, 211, 212, 213, 214]"
189,Dessy Fuentes Quesada,False,"No se las veces que he visto este concierto en vivo, creo que ya no las puedo ni contar, solo sé que cada vez que lo veo siento la emoción de la primera vez , mis bellos erizados, siento mi corazón agitado,  siento como las lagrimas en ocasiones brotan sin ningún objetivo solo la de sentir la emoción que cada tema que tocáis transmite y me llevan a un lugar desconocido donde soy feliz. Gracias por lo que hacéis COLDPLAY desde que vuestra música llego a mi vida ,  SIENTO LA MUSICA. Nunca dejéis de hacer lo que hacéis porque a ALMAS como la mía nos hacéis vibrar en otra dimensión donde todo simplemente ES . Ojalá esta vida me permita veros en directo alguna vez , es mi gran ilusión hasta mi hija siente mi conexión con vosotros , todas la Navidades en sus cartas pide para mi "" que mi mamá pueda a ir a un concierto de COLDPLAY"" hoy ella tiene 11 años y es increíble cuando vamos en el coche y cantamos juntas vuestra canción de THE SCIENCIST, es nuestro himno . Y si no cuando vuestro nuevo tema ""HIGHER POWER""  me hace saltar y bailar y cantar conectándome a mi YO SUPERIOR. Guauuu COLDPLAY sois increíbles no dejar nunca de cantar y hacer lo que hacéis y como lo hacéis. GRACIAS, GRACIAS, GRACIAS.  🎈🎆🎀🎡♥",2021-07-01 07:09:31.985831,27,True,0,[]
190,Alexandra Paredes,False,"Soy la única que escucha esto al menos una vez al mes? Simplemente, un reset de vida!",2021-07-01 07:09:31.986828,14,True,3,"[215, 216, 217]"
191,maria caridad arbolaez goicochea,False,"Es dificíl describir el sentimiento que despierta escuchar este album ,lo disfrute de principio al fin...una vez y otra vez y otra vez...extraordinario trabajo. Muchas gracias",2022-02-01 07:09:31.988823,0,True,0,[]
192,THICC HIPS SINK life expectancy ,False,Imagine living in one of the places relatively close to the sound stage and waking up to this...you’d think you stumbled into heaven,2021-06-01 07:09:31.991817,108,True,1,[218]
193,Carla Pedroso,False,"Magnífica, sensacional! Inspiração e leveza. O mundo precisa de muita inspiração e amor. 👏👏🌺💯",2021-11-01 07:09:31.992841,15,True,0,[]
194,Emil Navod,False,"This a truly underrated album, even in coldplay standards",2021-03-01 07:09:31.994837,937,True,21,"[219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239]"
195,Hye ree,False,"the Arabic writings, how spiritual this all sounds, the beautiful setting, it's  overwhelming with so much emotions",2021-08-01 07:09:31.995834,36,True,0,[]
196,Ayan Serwan,False,"how did I not know about this event? I live in Iraq, this is the closest Coldplay has ever been to me. I wish I could take back time and know about this, I would have done everything in my Power just t hear them from close. I grew up with this band, everything I did in my life Colpdlay was a part of it, my happy days, sad days, there hasn't been an event in my life where their music didn't ake part in.",2022-02-01 07:09:31.998014,16,True,1,[240]
197,Silvia Ziller,False,"This is so beautiful, from beginning to end.",2021-06-01 07:09:31.998828,86,True,1,[241]
198,Wendy Becerrit,False,"Thank you guys. I was having a bad day since yesterday and this video gave me so much light, peace and joy.",2021-12-01 07:09:32.000983,1,True,0,[]
199,Angie Acosta,False,"En tiempos de depresión, esta música me salvó. GRACIAS POR EXISTIR COLDPLAY <3",2021-06-01 07:09:32.002974,26,True,1,[242]
200,An Du,False,"This is the most serene and beautiful thing in the world. That ending is surreal. It's the attention to details that makes this so heartwarming. The two men hugging behind CM and JB during Old Friends. The call to prayer. The birds. The way this city seems to stretch to infinity. I've heard so many people saying these guys didn't deserve a Grammy nomination. ""Coldplay who?"" I can't fathom how people would hate on a band whose ultimate message is ""believe in love"". This is the purest thing. It gives me faith in mankind, faith that one day, soon, we will all be together again.",2021-03-01 07:09:32.003971,432,True,12,"[243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254]"
201,Oliver Grünig,False,This band is just overhelming and from another planet. Best soundmakers ever heard in our decade. The best Album of all they ever made,2021-10-01 07:09:32.005998,10,True,0,[]
202,Angie Mitten,False,This is so lovely. I've watched it so many times and it's helped me through some hard times. There is a lot of love coming from this concert. Thank you so much. Love you cold play 😄💓💚😍💛,2022-02-01 07:09:32.007992,0,True,0,[]
203,Werle Mountain Art,False,I think Coldplay just moved into 1st place as my favorite  musical art.,2021-06-01 07:09:32.009980,38,True,0,[]
204,Eliane Almeida,False,"Sem palavras...
Amo vocês coldplay",2022-01-01 07:09:32.010982,0,True,0,[]
205,L Z,False,Love this video! Music and lyrics are amazing!,2021-06-01 07:09:32.012972,1,True,0,[]
206,Annique Bester,False,I will never forget the first place I watched this. I was sitting in a coffee shop with headphones and I was silently crying by myself with no care... this is art and it touched my heart!!!,2021-03-01 07:09:32.013972,215,True,5,"[255, 256, 257, 258, 259]"
207,Florin-Mihai Crivăț,False,Wow! This is on another level! Everything was so perfect. Only with love and passion for music you can achieve this. Bravo to all the team involved!,2022-02-01 07:09:32.015964,0,True,0,[]
208,n - 1113,False,🌈❤️,2021-03-01 07:09:32.340928,3,False,0,[]
209,Jodi Michelle Schoenherr,False,♥♥♥,2021-03-01 07:09:32.342922,2,False,0,[]
210,Rodrigo Zevallos,False,"Coldplay is love, Coldplay is life",2021-03-01 07:09:32.343948,4,False,0,[]
211,Stephen Mullen,False, @n - 1113  The best band in the world,2021-03-01 07:09:32.344943,2,False,0,[]
212,Justin Mora,False,The first time I heard church was this performance I was blown away by the beauty of it...happy one year anniversary to this album and performance,2021-03-01 07:09:32.345914,2,False,0,[]
213,Kloë,False,When i first heard church i had just woken up and it was early in the morning and i immediately went to their channel to see this broadcast and it was such a peaceful and calm experience. So beautiful,2021-03-01 07:09:32.346912,1,False,0,[]
214,Anmol Poptani,False,I get chills on my back everytime that part comes.,2022-02-01 07:09:32.348936,0,False,0,[]
215,Abel Montero,False,"Yo tmb., gran concierto, espectacular 👌💯💯👏👏",2021-07-01 07:09:32.575806,1,False,0,[]
216,Hassan Alremawi,False,Not only u .. me too more than once !,2022-02-01 07:09:32.577832,0,False,0,[]
217,Dino Flores,False,"Habemos muchos, saludos",2022-02-15 07:09:32.578826,0,False,0,[]
218,Paula Contreras,False,I totally agree,2021-07-01 07:09:32.796170,5,False,0,[]
219,M B,False,I agree,2021-03-01 07:09:33.037041,17,False,0,[]
220,Ricky,False,Totally,2021-03-01 07:09:33.039036,10,False,0,[]
221,acoustic remedies,False,For sure 👍,2021-03-01 07:09:33.040033,6,False,0,[]
222,Alessandro Santoro,False,Definitely,2021-03-01 07:09:33.043055,6,False,0,[]
223,Elizabeth McLeod,False,I bought it. It’s different. It’s spiritual. Not all people will appreciate it I’m sad to say. I 💋it.,2021-03-01 07:09:33.044022,38,False,0,[]
224,jvkingempanad,False,my album of 2019,2021-03-01 07:09:33.045019,9,False,0,[]
225,Mr. G,False,How do you know,2021-03-01 07:09:33.047014,0,False,0,[]
226,Emil Navod,False, @Mr. G  well it didn't do well in charts,2021-03-01 07:09:33.048011,4,False,0,[]
227,Borman Barrera,False,"At least it sold like 1 million copies ww, and sales keep growing :3",2021-03-01 07:09:33.049009,8,False,0,[]
228,Moises Kirby Mileño,False,I only like the song “champion of the world “👌❤️,2021-03-01 07:09:33.050006,0,False,0,[]
229,Frank Lopez,False,"Emil Navod they didn’t want to promote it, Chris himself said this album wounldnt be promoted like other albums",2021-03-01 07:09:33.328853,6,False,0,[]
230,A J,False,for,2021-03-01 07:09:33.329826,0,False,0,[]
231,Stine Leszbo Levinsen,False,Elizabeth McLeod pp,2021-03-01 07:09:33.330823,0,False,0,[]
232,Jodi Traver,False,Simply beautiful!,2021-03-01 07:09:33.331822,2,False,0,[]
233,nancy quinones,False,I love you guys so much❤,2021-05-01 07:09:33.333816,2,False,0,[]
234,Francesca Potente,False,0,2021-06-01 07:09:33.335811,0,False,0,[]
235,Tami Tasin,False, @Frank Lopez  also didn't tour because of environment concerns.,2021-07-01 07:09:33.337806,0,False,0,[]
236,Dailys Rodriguez,False,Agree,2021-10-01 07:09:33.339800,0,False,0,[]
237,Jouki,False,"came here after Music of the spheres, Im glad I didn't preorder",2021-11-01 07:09:33.341794,2,False,0,[]
238,Emil Navod,False, @Jouki  yeah I expected lot after coloratura but when heard about the BTS collaboration I knew what kind of album it was gonna be,2021-11-01 07:09:33.343789,3,False,0,[]
239,Jouki,False," @Emil Navod  exactly the same, Coloratura had some deeper vibes, the rest is mediocre pop and nothing in common with the philosophical ""Music of the spheres"" name",2021-11-01 07:09:33.345785,0,False,0,[]
240,Anmol Poptani,False,I listened it live from India at 2Am or something.i don't remember as i was  Sleeplessly waiting for them to come live. What's the time difference?,2022-02-01 07:09:33.564235,1,False,0,[]
241,Renee O.,False,And it never gets old..,2021-06-01 07:09:33.762679,7,False,0,[]
242,Belén Aldana,False,confirmo,2021-06-01 07:09:33.962721,0,False,0,[]
243,Mata Pag,False,"The more successful a person or thing is, the more animosity it will bring. A pretty basic path of the human condition.",2021-03-01 07:09:34.304074,12,False,0,[]
244,Irina Teriteanu,False,"Faith in mankind... well said! Music should bring people together, not separate them and not make them envious. Coldplay <3",2021-03-01 07:09:34.305070,12,False,0,[]
245,Bluescaraab,False,Well said brother,2021-03-01 07:09:34.307065,4,False,0,[]
246,orbay akdoğan,False,absolutely! I'm watching you from Turkey! much love and respect!,2021-03-01 07:09:34.308064,5,False,0,[]
247,Disha Sharma,False,Well expressed! :),2021-03-01 07:09:34.310058,4,False,0,[]
248,Babe Whimsy,False,Exactly!!! Still so special and always will be. This gig is truly a classic in the making ♥,2021-03-01 07:09:34.311054,4,False,0,[]
249,uyanıcak SezaR',False,https://youtu.be/wb7r46sYXFM,2021-03-01 07:09:34.312052,0,False,0,[]
250,Ir Nizar Mansor,False,the best in earth,2021-03-01 07:09:34.314046,2,False,0,[]
251,arnaud miry,False,Yes so pure,2021-04-01 07:09:34.315043,3,False,0,[]
252,Steven Robertson,False,I truly pray one day it will happen 🙏,2021-04-01 07:09:34.317038,2,False,0,[]
253,Jesus Garcia,False,"Tears in my eyes, I hope it's soon because America desperately needs it.",2021-05-01 07:09:34.556948,1,False,0,[]
254,Falko Gijzen,False,You took the words out of my mouth 💛,2021-05-01 07:09:34.558972,1,False,0,[]
255,Anna Mayyy,False,💖😇,2021-03-01 07:09:34.799235,0,False,0,[]
256,Jack Anthony,False,"To anyone who comes across this comment, you are an incredible human being, and you’ll get through whatever that may be❤️ I send all my love and hope for nothing but the best for you. Have a lovely day. Ourdreamsandhope@gmail.com",2021-03-01 07:09:34.800232,6,False,0,[]
257,ObiMullberry,False,Gosshh me too...first ever live band performance that melt my heart.,2021-05-01 07:09:34.802256,2,False,0,[]
258,Jennifer Suleiman,False,"We'd love to have you come to Amman, where this was filmed. We have a beautiful country and I was so proud to be a part of this (my child is in the evening video) and we were able to attend the concert the next night. It was awe-inspiring.",2021-06-01 07:09:34.804223,5,False,0,[]
259,Jorge Navarrete herrera,False, @Jennifer Suleiman  hi,2021-09-01 07:09:34.806245,1,False,0,[]
260,Arturo Carbajal,False,"this is definitely one of their bests albums, they came back to the acoustic and unique sound that characterized the band on their firsts albums, a complete masterpiece.",2021-03-01 07:09:35.168970,166,True,4,"[280, 281, 282, 283]"
261,Dennis Feldman,False,So beautiful on so many levels.  These guys are truly amazing.,2021-11-01 07:09:35.170941,4,True,0,[]
262,Fatihah Fatihah,False,Yup. Still having goosebumps every single time I watch this.,2021-09-01 07:09:35.172935,9,True,0,[]
263,Thea Nava,False,"This album is a masterpiece, it deserves so much more love. Their style is so different here, is amazing 🧡🧡🧡. Coldplay pursuit of many styles that they make it to their own and turn it into something else that can't be replaced. This album gives me joy, calm and peace🧡🧡✨✨✨",2021-11-01 07:09:35.174930,11,True,0,[]
264,Lilimonada,False,"Siento que esta era al álbum que merecía mucho más amor y reconocimiento que cualquier otro, hay tanto detrás de él cada canción es una pieza única.  Damn it covid >:'c",2021-11-01 07:09:35.176956,26,True,3,"[284, 285, 286]"
